order_id,order_date,region,sales_channel,category,product,quantity,unit_price,discount_pct,gross_sales,net_revenue,cost,profit,month,quarter
100071,2025-01-03,East,Retail Store,Office Supplies,Notebook Pack,1,11.31,0.0,11.31,11.31,5.09,6.22,2025-01,2025Q1
107799,2025-11-05,South,Online,Office Supplies,Sticky Notes,2,22.67,0.0,45.34,45.34,20.4,24.94,2025-11,2025Q4
103352,2025-05-14,North,Online,Office Supplies,Whiteboard Marker Set,1,5.03,10.0,5.03,4.53,2.26,2.27,2025-05,2025Q2
104171,2025-06-15,South,Online,Home Appliances,Electric Kettle,1,78.98,0.0,78.98,78.98,45.81,33.17,2025-06,2025Q2
102083,2025-03-25,East,Online,Office Supplies,Notebook Pack,1,7.78,0.0,7.78,7.78,3.5,4.28,2025-03,2025Q1
107548,2025-10-26,West,Retail Store,Home Appliances,Desk Fan,1,70.79,0.0,70.79,70.79,41.06,29.73,2025-10,2025Q4
107268,2025-10-15,North,Retail Store,Office Supplies,Desk Organizer,3,21.95,0.0,65.85,65.85,29.63,36.22,2025-10,2025Q4
107959,2025-11-11,East,Retail Store,Office Supplies,Sticky Notes,2,24.72,0.0,49.44,49.44,22.25,27.19,2025-11,2025Q4
105081,2025-07-19,West,Online,Furniture,Filing Cabinet,1,214.16,0.0,214.16,214.16,117.79,96.37,2025-07,2025Q3
101139,2025-02-15,South,Online,Office Supplies,Desk Organizer,1,22.73,0.0,22.73,22.73,10.23,12.5,2025-02,2025Q1
108969,2025-12-20,North,Partner Reseller,Furniture,Bookshelf,1,151.65,0.0,151.65,151.65,83.41,68.24,2025-12,2025Q4
100159,2025-01-07,South,Partner Reseller,Office Supplies,Desk Organizer,2,5.25,5.0,10.5,9.98,4.73,5.25,2025-01,2025Q1
103641,2025-05-25,South,Retail Store,Furniture,Filing Cabinet,1,243.59,0.0,243.59,243.59,133.97,109.62,2025-05,2025Q2
104478,2025-06-26,North,Online,Home Appliances,Desk Fan,2,107.9,0.0,215.8,215.8,125.16,90.64,2025-06,2025Q2
103932,2025-06-05,East,Partner Reseller,Home Appliances,Desk Fan,4,60.59,0.0,242.36,242.36,140.57,101.79,2025-06,2025Q2
100519,2025-01-21,East,Online,Home Appliances,Air Purifier,1,100.5,0.0,100.5,100.5,58.29,42.21,2025-01,2025Q1
106144,2025-08-28,South,Online,Office Supplies,Whiteboard Marker Set,1,19.27,0.0,19.27,19.27,8.67,10.6,2025-08,2025Q3
107031,2025-10-05,East,Retail Store,Furniture,Office Chair,3,83.9,0.0,251.7,251.7,138.44,113.26,2025-10,2025Q4
107640,2025-10-29,East,Partner Reseller,Home Appliances,Electric Kettle,1,43.76,0.0,43.76,43.76,25.38,18.38,2025-10,2025Q4
101142,2025-02-15,East,Online,Office Supplies,Sticky Notes,1,6.16,0.0,6.16,6.16,2.77,3.39,2025-02,2025Q1
105459,2025-08-03,South,Partner Reseller,Electronics,USB-C Hub,1,17.95,0.0,17.95,17.95,10.77,7.18,2025-08,2025Q3
105285,2025-07-26,North,Retail Store,Home Appliances,Desk Fan,1,88.35,0.0,88.35,88.35,51.24,37.11,2025-07,2025Q3
107198,2025-10-12,South,Online,Office Supplies,Notebook Pack,2,3.64,0.0,7.28,7.28,3.28,4.0,2025-10,2025Q4
101194,2025-02-17,South,Online,Office Supplies,Sticky Notes,2,19.3,0.0,38.6,38.6,17.37,21.23,2025-02,2025Q1
107878,2025-11-07,South,Partner Reseller,Home Appliances,LED Lamp,3,26.46,10.0,79.38,71.44,46.04,25.4,2025-11,2025Q4
106620,2025-09-17,West,Retail Store,Electronics,Wireless Mouse,3,53.37,0.0,160.11,160.11,96.07,64.04,2025-09,2025Q3
108216,2025-11-21,East,Partner Reseller,Furniture,Filing Cabinet,1,308.0,10.0,308.0,277.2,169.4,107.8,2025-11,2025Q4
100216,2025-01-09,South,Retail Store,Electronics,Bluetooth Speaker,2,21.68,5.0,43.36,41.19,26.02,15.17,2025-01,2025Q1
104821,2025-07-09,East,Retail Store,Furniture,Bookshelf,2,185.92,0.0,371.84,371.84,204.51,167.33,2025-07,2025Q3
107806,2025-11-05,North,Online,Electronics,Wireless Mouse,3,74.25,0.0,222.75,222.75,133.65,89.1,2025-11,2025Q4
104717,2025-07-05,East,Online,Office Supplies,Whiteboard Marker Set,1,3.76,0.0,3.76,3.76,1.69,2.07,2025-07,2025Q3
103146,2025-05-06,North,Online,Electronics,Wireless Mouse,1,56.49,0.0,56.49,56.49,33.89,22.6,2025-05,2025Q2
100320,2025-01-13,West,Online,Home Appliances,Air Purifier,1,116.11,0.0,116.11,116.11,67.34,48.77,2025-01,2025Q1
106277,2025-09-03,West,Retail Store,Home Appliances,Air Purifier,4,73.69,0.0,294.76,294.76,170.96,123.8,2025-09,2025Q3
104905,2025-07-12,North,Online,Electronics,USB-C Hub,2,86.52,0.0,173.04,173.04,103.82,69.22,2025-07,2025Q3
107484,2025-10-23,East,Online,Home Appliances,Desk Fan,2,79.8,0.0,159.6,159.6,92.57,67.03,2025-10,2025Q4
104400,2025-06-23,East,Partner Reseller,Electronics,Webcam HD,4,43.11,0.0,172.44,172.44,103.46,68.98,2025-06,2025Q2
103494,2025-05-20,East,Online,Furniture,Office Chair,1,182.55,0.0,182.55,182.55,100.4,82.15,2025-05,2025Q2
106908,2025-09-29,South,Retail Store,Office Supplies,Sticky Notes,4,15.69,5.0,62.76,59.62,28.24,31.38,2025-09,2025Q3
106167,2025-08-29,East,Online,Office Supplies,Notebook Pack,1,13.33,0.0,13.33,13.33,6.0,7.33,2025-08,2025Q3
104440,2025-06-24,South,Online,Electronics,Webcam HD,2,16.62,15.0,33.24,28.25,19.94,8.31,2025-06,2025Q2
106152,2025-08-29,South,Retail Store,Office Supplies,Whiteboard Marker Set,1,22.42,0.0,22.42,22.42,10.09,12.33,2025-08,2025Q3
105003,2025-07-16,South,Partner Reseller,Home Appliances,Desk Fan,1,81.69,0.0,81.69,81.69,47.38,34.31,2025-07,2025Q3
104829,2025-07-09,West,Online,Electronics,Webcam HD,1,28.38,0.0,28.38,28.38,17.03,11.35,2025-07,2025Q3
107236,2025-10-14,South,Partner Reseller,Home Appliances,Electric Kettle,1,36.63,0.0,36.63,36.63,21.25,15.38,2025-10,2025Q4
101396,2025-02-25,East,Partner Reseller,Home Appliances,Desk Fan,2,94.83,5.0,189.66,180.18,110.0,70.18,2025-02,2025Q1
108538,2025-12-03,North,Online,Home Appliances,Desk Fan,1,104.25,0.0,104.25,104.25,60.46,43.79,2025-12,2025Q4
109155,2025-12-28,West,Online,Office Supplies,Notebook Pack,1,13.13,0.0,13.13,13.13,5.91,7.22,2025-12,2025Q4
106705,2025-09-21,North,Retail Store,Electronics,Bluetooth Speaker,1,42.94,0.0,42.94,42.94,25.76,17.18,2025-09,2025Q3
107339,2025-10-17,North,Online,Electronics,Bluetooth Speaker,2,53.72,0.0,107.44,107.44,64.46,42.98,2025-10,2025Q4
106237,2025-09-02,East,Online,Home Appliances,Air Purifier,1,94.96,10.0,94.96,85.46,55.08,30.38,2025-09,2025Q3
107119,2025-10-09,North,Online,Home Appliances,Desk Fan,1,69.16,5.0,69.16,65.7,40.11,25.59,2025-10,2025Q4
107898,2025-11-08,South,Online,Furniture,Filing Cabinet,2,313.88,0.0,627.76,627.76,345.27,282.49,2025-11,2025Q4
102178,2025-03-28,South,Retail Store,Electronics,Webcam HD,1,62.06,0.0,62.06,62.06,37.24,24.82,2025-03,2025Q1
100748,2025-01-30,North,Online,Furniture,Filing Cabinet,1,325.3,5.0,325.3,309.04,178.92,130.12,2025-01,2025Q1
107130,2025-10-10,North,Online,Office Supplies,Notebook Pack,1,3.1,0.0,3.1,3.1,1.4,1.7,2025-10,2025Q4
108878,2025-12-16,North,Retail Store,Furniture,Office Chair,1,117.07,0.0,117.07,117.07,64.39,52.68,2025-12,2025Q4
105826,2025-08-16,West,Retail Store,Electronics,USB-C Hub,1,72.14,0.0,72.14,72.14,43.28,28.86,2025-08,2025Q3
107458,2025-10-22,East,Online,Office Supplies,Notebook Pack,1,21.29,10.0,21.29,19.16,9.58,9.58,2025-10,2025Q4
104763,2025-07-07,West,Online,Home Appliances,LED Lamp,1,64.72,10.0,64.72,58.25,37.54,20.71,2025-07,2025Q3
101380,2025-02-25,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,16.81,0.0,16.81,16.81,7.56,9.25,2025-02,2025Q1
108488,2025-12-01,East,Online,Electronics,Wireless Mouse,1,69.86,0.0,69.86,69.86,41.92,27.94,2025-12,2025Q4
107867,2025-11-07,East,Online,Office Supplies,Sticky Notes,2,8.42,0.0,16.84,16.84,7.58,9.26,2025-11,2025Q4
108046,2025-11-14,West,Partner Reseller,Electronics,USB-C Hub,1,75.27,0.0,75.27,75.27,45.16,30.11,2025-11,2025Q4
100634,2025-01-25,West,Partner Reseller,Electronics,Webcam HD,2,76.47,0.0,152.94,152.94,91.76,61.18,2025-01,2025Q1
107698,2025-11-01,South,Online,Electronics,Wireless Mouse,1,52.24,0.0,52.24,52.24,31.34,20.9,2025-11,2025Q4
108642,2025-12-07,East,Online,Home Appliances,Air Purifier,3,36.64,10.0,109.92,98.93,63.75,35.18,2025-12,2025Q4
105977,2025-08-22,North,Online,Home Appliances,Desk Fan,2,66.65,0.0,133.3,133.3,77.31,55.99,2025-08,2025Q3
107773,2025-11-04,East,Partner Reseller,Furniture,Standing Desk,2,73.27,0.0,146.54,146.54,80.6,65.94,2025-11,2025Q4
100762,2025-01-31,West,Partner Reseller,Home Appliances,LED Lamp,1,41.14,15.0,41.14,34.97,23.86,11.11,2025-01,2025Q1
104263,2025-06-18,East,Retail Store,Furniture,Standing Desk,1,297.95,0.0,297.95,297.95,163.87,134.08,2025-06,2025Q2
104095,2025-06-11,West,Online,Home Appliances,Desk Fan,2,106.42,0.0,212.84,212.84,123.45,89.39,2025-06,2025Q2
106507,2025-09-12,East,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,10.6,0.0,10.6,10.6,4.77,5.83,2025-09,2025Q3
101425,2025-02-27,North,Online,Electronics,USB-C Hub,1,87.69,15.0,87.69,74.54,52.61,21.93,2025-02,2025Q1
108981,2025-12-21,South,Online,Electronics,Bluetooth Speaker,3,79.51,0.0,238.53,238.53,143.12,95.41,2025-12,2025Q4
106103,2025-08-27,South,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,19.22,0.0,19.22,19.22,8.65,10.57,2025-08,2025Q3
107543,2025-10-26,West,Online,Home Appliances,Electric Kettle,3,78.51,0.0,235.53,223.75,136.61,87.14,2025-10,2025Q4
103867,2025-06-03,West,Retail Store,Furniture,Filing Cabinet,1,256.63,0.0,256.63,256.63,141.15,115.48,2025-06,2025Q2
106645,2025-09-18,South,Online,Home Appliances,Desk Fan,1,36.53,0.0,36.53,36.53,21.19,15.34,2025-09,2025Q3
108391,2025-11-27,West,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,19.08,0.0,19.08,19.08,8.59,10.49,2025-11,2025Q4
106208,2025-09-01,South,Online,Office Supplies,Notebook Pack,1,16.74,0.0,16.74,16.74,7.53,9.21,2025-09,2025Q3
101618,2025-03-06,East,Online,Electronics,USB-C Hub,2,61.93,0.0,123.86,123.86,74.32,49.54,2025-03,2025Q1
100434,2025-01-18,West,Online,Office Supplies,Notebook Pack,1,24.94,0.0,24.94,24.94,11.22,13.72,2025-01,2025Q1
108160,2025-11-19,South,Retail Store,Office Supplies,Desk Organizer,2,23.46,0.0,46.92,46.92,21.11,25.81,2025-11,2025Q4
106970,2025-10-01,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,14.25,0.0,28.5,28.5,12.83,15.67,2025-10,2025Q4
101476,2025-02-28,West,Online,Electronics,Webcam HD,1,47.42,0.0,47.42,47.42,28.45,18.97,2025-02,2025Q1
103193,2025-05-08,South,Online,Furniture,Standing Desk,3,107.56,5.0,322.68,306.55,177.47,129.08,2025-05,2025Q2
104167,2025-06-14,East,Online,Office Supplies,Desk Organizer,1,8.48,0.0,8.48,8.48,3.82,4.66,2025-06,2025Q2
104990,2025-07-15,North,Retail Store,Electronics,Wireless Mouse,1,51.27,0.0,51.27,51.27,30.76,20.51,2025-07,2025Q3
106266,2025-09-03,South,Online,Home Appliances,Air Purifier,3,115.98,0.0,347.94,347.94,201.81,146.13,2025-09,2025Q3
107946,2025-11-10,South,Retail Store,Electronics,Bluetooth Speaker,1,68.28,0.0,68.28,68.28,40.97,27.31,2025-11,2025Q4
100781,2025-02-01,North,Online,Electronics,Bluetooth Speaker,1,31.55,5.0,31.55,29.97,18.93,11.04,2025-02,2025Q1
104828,2025-07-09,East,Online,Electronics,Bluetooth Speaker,1,32.64,0.0,32.64,32.64,19.58,13.06,2025-07,2025Q3
107450,2025-10-22,West,Online,Office Supplies,Sticky Notes,1,20.3,0.0,20.3,20.3,9.13,11.17,2025-10,2025Q4
104608,2025-07-01,West,Online,Office Supplies,Sticky Notes,2,6.67,0.0,13.34,13.34,6.0,7.34,2025-07,2025Q3
100108,2025-01-04,East,Online,Electronics,USB-C Hub,1,19.11,0.0,19.11,19.11,11.47,7.64,2025-01,2025Q1
104216,2025-06-17,North,Retail Store,Office Supplies,Notebook Pack,1,17.87,0.0,17.87,17.87,8.04,9.83,2025-06,2025Q2
104835,2025-07-09,East,Retail Store,Office Supplies,Whiteboard Marker Set,1,6.7,0.0,6.7,6.7,3.02,3.68,2025-07,2025Q3
108762,2025-12-11,West,Online,Electronics,Webcam HD,1,45.68,0.0,45.68,45.68,27.41,18.27,2025-12,2025Q4
106317,2025-09-05,South,Online,Electronics,Webcam HD,1,32.63,0.0,32.63,32.63,19.58,13.05,2025-09,2025Q3
104431,2025-06-24,South,Partner Reseller,Electronics,Bluetooth Speaker,1,19.33,0.0,19.33,19.33,11.6,7.73,2025-06,2025Q2
102105,2025-03-26,North,Online,Home Appliances,Air Purifier,1,99.55,0.0,99.55,99.55,57.74,41.81,2025-03,2025Q1
104582,2025-06-30,South,Retail Store,Office Supplies,Notebook Pack,2,13.77,0.0,27.54,27.54,12.39,15.15,2025-06,2025Q2
102034,2025-03-23,East,Partner Reseller,Furniture,Office Chair,2,242.67,0.0,485.34,485.34,266.94,218.4,2025-03,2025Q1
103385,2025-05-15,South,Retail Store,Office Supplies,Whiteboard Marker Set,1,13.05,0.0,13.05,13.05,5.87,7.18,2025-05,2025Q2
108111,2025-11-17,North,Online,Office Supplies,Notebook Pack,3,19.85,5.0,59.55,56.57,26.8,29.77,2025-11,2025Q4
102941,2025-04-28,South,Retail Store,Office Supplies,Desk Organizer,1,14.56,0.0,14.56,14.56,6.55,8.01,2025-04,2025Q2
106092,2025-08-27,South,Online,Office Supplies,Notebook Pack,1,5.44,0.0,5.44,5.44,2.45,2.99,2025-08,2025Q3
105237,2025-07-24,East,Retail Store,Office Supplies,Sticky Notes,1,24.93,0.0,24.93,24.93,11.22,13.71,2025-07,2025Q3
101843,2025-03-15,West,Retail Store,Home Appliances,Electric Kettle,4,99.99,0.0,399.96,399.96,231.98,167.98,2025-03,2025Q1
103163,2025-05-07,North,Retail Store,Office Supplies,Sticky Notes,4,16.41,0.0,65.64,65.64,29.54,36.1,2025-05,2025Q2
108313,2025-11-24,South,Retail Store,Electronics,Bluetooth Speaker,1,23.87,0.0,23.87,23.87,14.32,9.55,2025-11,2025Q4
107885,2025-11-07,West,Partner Reseller,Electronics,Wireless Mouse,1,36.3,0.0,36.3,36.3,21.78,14.52,2025-11,2025Q4
101657,2025-03-08,East,Retail Store,Furniture,Filing Cabinet,1,248.36,0.0,248.36,248.36,136.6,111.76,2025-03,2025Q1
101954,2025-03-20,West,Online,Office Supplies,Whiteboard Marker Set,1,15.66,0.0,15.66,15.66,7.05,8.61,2025-03,2025Q1
107989,2025-11-12,East,Online,Office Supplies,Sticky Notes,1,24.05,0.0,24.05,24.05,10.82,13.23,2025-11,2025Q4
108363,2025-11-26,South,Retail Store,Electronics,Webcam HD,3,41.72,0.0,125.16,125.16,75.1,50.06,2025-11,2025Q4
104920,2025-07-13,South,Retail Store,Office Supplies,Notebook Pack,1,17.02,10.0,17.02,15.32,7.66,7.66,2025-07,2025Q3
101377,2025-02-25,South,Retail Store,Home Appliances,Desk Fan,1,114.21,0.0,114.21,114.21,66.24,47.97,2025-02,2025Q1
103712,2025-05-27,South,Online,Furniture,Office Chair,1,94.44,0.0,94.44,94.44,51.94,42.5,2025-05,2025Q2
103559,2025-05-22,South,Online,Home Appliances,Electric Kettle,2,108.26,5.0,216.52,205.69,125.58,80.11,2025-05,2025Q2
105296,2025-07-27,South,Online,Home Appliances,LED Lamp,2,28.84,0.0,57.68,57.68,33.45,24.23,2025-07,2025Q3
108964,2025-12-20,North,Partner Reseller,Furniture,Filing Cabinet,1,293.16,0.0,293.16,293.16,161.24,131.92,2025-12,2025Q4
100441,2025-01-18,West,Retail Store,Electronics,Bluetooth Speaker,1,70.93,0.0,70.93,70.93,42.56,28.37,2025-01,2025Q1
109084,2025-12-25,West,Online,Electronics,Bluetooth Speaker,1,40.84,10.0,40.84,36.76,24.5,12.26,2025-12,2025Q4
106007,2025-08-23,West,Online,Office Supplies,Sticky Notes,1,13.98,0.0,13.98,13.98,6.29,7.69,2025-08,2025Q3
103615,2025-05-24,North,Online,Furniture,Bookshelf,2,144.39,0.0,288.78,288.78,158.83,129.95,2025-05,2025Q2
106131,2025-08-28,West,Online,Furniture,Office Chair,2,344.58,0.0,689.16,689.16,379.04,310.12,2025-08,2025Q3
108799,2025-12-13,East,Retail Store,Home Appliances,Electric Kettle,1,100.78,5.0,100.78,95.74,58.45,37.29,2025-12,2025Q4
100004,2025-01-01,North,Online,Electronics,Bluetooth Speaker,1,59.43,0.0,59.43,59.43,35.66,23.77,2025-01,2025Q1
106963,2025-10-01,North,Online,Furniture,Office Chair,1,228.95,0.0,228.95,228.95,125.92,103.03,2025-10,2025Q4
100036,2025-01-02,West,Retail Store,Office Supplies,Desk Organizer,2,22.08,0.0,44.16,44.16,19.87,24.29,2025-01,2025Q1
102869,2025-04-25,West,Partner Reseller,Electronics,USB-C Hub,2,15.44,0.0,30.88,30.88,18.53,12.35,2025-04,2025Q2
106123,2025-08-28,North,Online,Office Supplies,Notebook Pack,1,21.96,0.0,21.96,21.96,9.88,12.08,2025-08,2025Q3
108772,2025-12-12,North,Online,Office Supplies,Notebook Pack,1,6.77,15.0,6.77,5.75,3.05,2.7,2025-12,2025Q4
104269,2025-06-19,North,Online,Electronics,Webcam HD,2,32.43,0.0,64.86,64.86,38.92,25.94,2025-06,2025Q2
104948,2025-07-14,West,Online,Electronics,Bluetooth Speaker,1,53.1,0.0,53.1,53.1,31.86,21.24,2025-07,2025Q3
102631,2025-04-16,North,Online,Electronics,Wireless Mouse,2,53.63,0.0,107.26,107.26,64.36,42.9,2025-04,2025Q2
103575,2025-05-22,North,Online,Office Supplies,Whiteboard Marker Set,1,7.33,0.0,7.33,7.33,3.3,4.03,2025-05,2025Q2
106524,2025-09-13,South,Online,Electronics,USB-C Hub,1,82.59,0.0,82.59,82.59,49.55,33.04,2025-09,2025Q3
105803,2025-08-15,East,Online,Office Supplies,Sticky Notes,1,22.35,0.0,22.35,22.35,10.06,12.29,2025-08,2025Q3
106982,2025-10-02,East,Retail Store,Office Supplies,Sticky Notes,1,13.38,0.0,13.38,13.38,6.02,7.36,2025-10,2025Q4
105422,2025-08-01,South,Online,Home Appliances,Desk Fan,2,28.07,0.0,56.14,56.14,32.56,23.58,2025-08,2025Q3
101644,2025-03-07,East,Retail Store,Office Supplies,Desk Organizer,1,20.75,0.0,20.75,20.75,9.34,11.41,2025-03,2025Q1
102480,2025-04-10,North,Partner Reseller,Furniture,Standing Desk,1,151.37,0.0,151.37,151.37,83.25,68.12,2025-04,2025Q2
106125,2025-08-28,South,Online,Home Appliances,Desk Fan,1,62.56,0.0,62.56,62.56,36.28,26.28,2025-08,2025Q3
100301,2025-01-12,South,Retail Store,Home Appliances,Air Purifier,1,66.97,0.0,66.97,66.97,38.84,28.13,2025-01,2025Q1
100314,2025-01-13,East,Retail Store,Electronics,USB-C Hub,1,66.63,0.0,66.63,66.63,39.98,26.65,2025-01,2025Q1
102306,2025-04-03,West,Partner Reseller,Electronics,Wireless Mouse,1,82.16,10.0,82.16,73.94,49.3,24.64,2025-04,2025Q2
105343,2025-07-29,South,Retail Store,Electronics,Bluetooth Speaker,1,19.19,15.0,19.19,16.31,11.51,4.8,2025-07,2025Q3
101088,2025-02-12,West,Online,Home Appliances,Desk Fan,1,85.71,0.0,85.71,85.71,49.71,36.0,2025-02,2025Q1
104140,2025-06-13,West,Online,Furniture,Office Chair,1,296.48,10.0,296.48,266.83,163.06,103.77,2025-06,2025Q2
103859,2025-06-03,North,Retail Store,Office Supplies,Desk Organizer,1,12.65,0.0,12.65,12.65,5.69,6.96,2025-06,2025Q2
101603,2025-03-06,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,7.16,15.0,7.16,6.09,3.22,2.87,2025-03,2025Q1
101627,2025-03-07,West,Partner Reseller,Home Appliances,Air Purifier,1,76.79,10.0,76.79,69.11,44.54,24.57,2025-03,2025Q1
103747,2025-05-29,North,Retail Store,Electronics,Webcam HD,2,25.72,0.0,51.44,51.44,30.86,20.58,2025-05,2025Q2
100095,2025-01-04,West,Partner Reseller,Home Appliances,Electric Kettle,1,40.5,0.0,40.5,40.5,23.49,17.01,2025-01,2025Q1
107093,2025-10-08,West,Partner Reseller,Electronics,Bluetooth Speaker,1,45.02,0.0,45.02,45.02,27.01,18.01,2025-10,2025Q4
106392,2025-09-08,East,Online,Home Appliances,Electric Kettle,1,79.44,0.0,79.44,79.44,46.08,33.36,2025-09,2025Q3
106542,2025-09-14,North,Retail Store,Electronics,Bluetooth Speaker,1,72.54,0.0,72.54,72.54,43.52,29.02,2025-09,2025Q3
102934,2025-04-28,South,Retail Store,Electronics,Bluetooth Speaker,4,17.65,0.0,70.6,70.6,42.36,28.24,2025-04,2025Q2
102802,2025-04-23,South,Online,Furniture,Bookshelf,2,296.21,0.0,592.42,592.42,325.83,266.59,2025-04,2025Q2
109194,2025-12-29,South,Retail Store,Furniture,Office Chair,1,164.41,0.0,164.41,164.41,90.43,73.98,2025-12,2025Q4
101041,2025-02-11,West,Retail Store,Office Supplies,Sticky Notes,1,19.11,0.0,19.11,19.11,8.6,10.51,2025-02,2025Q1
104120,2025-06-12,East,Online,Electronics,Bluetooth Speaker,2,77.84,0.0,155.68,155.68,93.41,62.27,2025-06,2025Q2
108565,2025-12-04,East,Partner Reseller,Electronics,Wireless Mouse,3,86.25,0.0,258.75,258.75,155.25,103.5,2025-12,2025Q4
103248,2025-05-10,East,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,8.98,0.0,8.98,8.98,4.04,4.94,2025-05,2025Q2
102414,2025-04-07,West,Retail Store,Office Supplies,Whiteboard Marker Set,1,23.38,0.0,23.38,23.38,10.52,12.86,2025-04,2025Q2
102032,2025-03-23,East,Online,Electronics,USB-C Hub,1,89.15,0.0,89.15,89.15,53.49,35.66,2025-03,2025Q1
101581,2025-03-05,East,Retail Store,Office Supplies,Desk Organizer,1,9.52,0.0,9.52,9.52,4.28,5.24,2025-03,2025Q1
108307,2025-11-24,West,Online,Home Appliances,Air Purifier,4,104.38,0.0,417.52,417.52,242.16,175.36,2025-11,2025Q4
107075,2025-10-07,South,Online,Furniture,Standing Desk,1,322.92,0.0,322.92,322.92,177.61,145.31,2025-10,2025Q4
106764,2025-09-23,South,Online,Home Appliances,Desk Fan,1,86.71,0.0,86.71,86.71,50.29,36.42,2025-09,2025Q3
105836,2025-08-16,West,Online,Electronics,USB-C Hub,1,21.28,0.0,21.28,21.28,12.77,8.51,2025-08,2025Q3
101004,2025-02-10,South,Retail Store,Electronics,USB-C Hub,4,39.42,0.0,157.68,157.68,94.61,63.07,2025-02,2025Q1
102206,2025-03-30,South,Retail Store,Home Appliances,Desk Fan,1,110.83,0.0,110.83,110.83,64.28,46.55,2025-03,2025Q1
101213,2025-02-18,North,Retail Store,Office Supplies,Sticky Notes,1,16.96,0.0,16.96,16.96,7.63,9.33,2025-02,2025Q1
101443,2025-02-27,West,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,11.33,0.0,11.33,11.33,5.1,6.23,2025-02,2025Q1
106344,2025-09-06,East,Online,Electronics,USB-C Hub,1,82.73,0.0,82.73,82.73,49.64,33.09,2025-09,2025Q3
106687,2025-09-20,North,Online,Furniture,Filing Cabinet,2,305.58,0.0,611.16,611.16,336.14,275.02,2025-09,2025Q3
107807,2025-11-05,East,Online,Home Appliances,Air Purifier,1,113.47,5.0,113.47,107.8,65.81,41.99,2025-11,2025Q4
103769,2025-05-29,North,Online,Office Supplies,Notebook Pack,1,4.69,0.0,4.69,4.69,2.11,2.58,2025-05,2025Q2
102172,2025-03-28,East,Online,Office Supplies,Whiteboard Marker Set,1,22.2,10.0,22.2,19.98,9.99,9.99,2025-03,2025Q1
102914,2025-04-27,East,Partner Reseller,Office Supplies,Notebook Pack,4,6.63,0.0,26.52,26.52,11.93,14.59,2025-04,2025Q2
102137,2025-03-27,West,Online,Office Supplies,Notebook Pack,1,16.16,0.0,16.16,16.16,7.27,8.89,2025-03,2025Q1
108887,2025-12-17,East,Retail Store,Electronics,Bluetooth Speaker,1,63.66,0.0,63.66,63.66,38.2,25.46,2025-12,2025Q4
108917,2025-12-18,South,Online,Office Supplies,Sticky Notes,1,7.07,0.0,7.07,7.07,3.18,3.89,2025-12,2025Q4
101601,2025-03-06,West,Online,Electronics,Webcam HD,1,46.85,5.0,46.85,44.51,28.11,16.4,2025-03,2025Q1
100365,2025-01-15,South,Online,Home Appliances,Electric Kettle,1,65.86,0.0,65.86,65.86,38.2,27.66,2025-01,2025Q1
102562,2025-04-13,North,Online,Home Appliances,Electric Kettle,1,106.67,0.0,106.67,106.67,61.87,44.8,2025-04,2025Q2
107683,2025-10-31,South,Retail Store,Electronics,USB-C Hub,1,82.64,0.0,82.64,82.64,49.58,33.06,2025-10,2025Q4
102505,2025-04-11,West,Partner Reseller,Office Supplies,Notebook Pack,3,24.41,0.0,73.23,73.23,32.95,40.28,2025-04,2025Q2
107105,2025-10-08,North,Retail Store,Home Appliances,LED Lamp,1,31.37,0.0,31.37,31.37,18.19,13.18,2025-10,2025Q4
105130,2025-07-21,North,Online,Electronics,Bluetooth Speaker,1,88.16,10.0,88.16,79.34,52.9,26.44,2025-07,2025Q3
108464,2025-11-30,South,Partner Reseller,Furniture,Bookshelf,1,155.33,0.0,155.33,155.33,85.43,69.9,2025-11,2025Q4
105653,2025-08-10,North,Online,Home Appliances,Desk Fan,1,109.02,0.0,109.02,109.02,63.23,45.79,2025-08,2025Q3
102334,2025-04-03,West,Online,Furniture,Standing Desk,4,73.35,0.0,293.4,293.4,161.37,132.03,2025-04,2025Q2
109222,2025-12-30,North,Retail Store,Electronics,Bluetooth Speaker,1,88.08,0.0,88.08,88.08,52.85,35.23,2025-12,2025Q4
103512,2025-05-20,North,Online,Office Supplies,Desk Organizer,1,4.71,0.0,4.71,4.71,2.12,2.59,2025-05,2025Q2
100722,2025-01-29,East,Retail Store,Home Appliances,LED Lamp,1,118.74,0.0,118.74,118.74,68.87,49.87,2025-01,2025Q1
103940,2025-06-05,West,Retail Store,Furniture,Office Chair,2,305.72,0.0,611.44,611.44,336.29,275.15,2025-06,2025Q2
109208,2025-12-30,West,Online,Office Supplies,Whiteboard Marker Set,1,24.64,0.0,24.64,24.64,11.09,13.55,2025-12,2025Q4
102308,2025-04-03,West,Online,Electronics,Wireless Mouse,1,45.87,0.0,45.87,45.87,27.52,18.35,2025-04,2025Q2
101089,2025-02-12,South,Online,Electronics,Bluetooth Speaker,1,81.43,0.0,81.43,81.43,48.86,32.57,2025-02,2025Q1
