order_id,order_date,region,sales_channel,category,product,quantity,unit_price,discount_pct,gross_sales,net_revenue,cost,profit
105689,2025-08-11,North,Partner Reseller,Electronics,USB-C Hub,1,30.94,0.0,30.94,30.94,18.56,12.38
101363,2025-02-24,East,Retail Store,Electronics,Bluetooth Speaker,2,26.75,0.0,53.5,53.5,32.1,21.4
104938,2025-07-14,East,Online,Electronics,Wireless Mouse,1,39.27,0.0,39.27,39.27,23.56,15.71
102771,2025-04-21,East,Online,Office Supplies,Notebook Pack,1,18.49,0.0,18.49,18.49,8.32,10.17
104121,2025-06-12,East,Online,Home Appliances,Desk Fan,1,94.7,0.0,94.7,94.7,54.93,39.77
108553,2025-12-03,West,Online,Furniture,Bookshelf,1,191.04,0.0,191.04,191.04,105.07,85.97
107523,2025-10-24,South,Partner Reseller,Office Supplies,Desk Organizer,1,11.99,0.0,11.99,11.99,5.4,6.59
108531,2025-12-02,East,Online,Office Supplies,Whiteboard Marker Set,1,6.7,0.0,6.7,6.7,3.02,3.68
101248,2025-02-19,East,Retail Store,Furniture,Filing Cabinet,1,320.78,0.0,320.78,320.78,176.43,144.35
108838,2025-12-15,North,Partner Reseller,Furniture,Standing Desk,1,163.68,15.0,163.68,139.13,90.02,49.11
108502,2025-12-01,East,Partner Reseller,Office Supplies,Notebook Pack,1,23.14,0.0,23.14,23.14,10.41,12.73
106920,2025-09-29,South,Partner Reseller,Electronics,Wireless Mouse,1,34.75,0.0,34.75,34.75,20.85,13.9
106457,2025-09-10,North,Retail Store,Office Supplies,Sticky Notes,2,16.09,0.0,32.18,32.18,14.48,17.7
101320,2025-02-23,West,Partner Reseller,Office Supplies,Sticky Notes,1,17.5,0.0,17.5,17.5,7.88,9.62
102062,2025-03-24,South,Retail Store,Electronics,Bluetooth Speaker,1,15.71,5.0,15.71,14.92,9.43,5.49
108434,2025-11-28,South,Online,Home Appliances,Air Purifier,1,26.6,0.0,26.6,26.6,15.43,11.17
107496,2025-10-23,South,Retail Store,Furniture,Office Chair,1,76.17,10.0,76.17,68.55,41.89,26.66
101688,2025-03-09,South,Online,Home Appliances,Desk Fan,1,50.06,0.0,50.06,50.06,29.03,21.03
106020,2025-08-24,East,Partner Reseller,Home Appliances,Air Purifier,1,38.94,0.0,38.94,38.94,22.59,16.35
104049,2025-06-10,West,Online,Electronics,Bluetooth Speaker,1,87.42,0.0,87.42,87.42,52.45,34.97
104687,2025-07-04,South,Online,Electronics,Wireless Mouse,1,42.04,0.0,42.04,42.04,25.22,16.82
107841,2025-11-06,South,Retail Store,Home Appliances,LED Lamp,1,95.07,5.0,95.07,90.32,55.14,35.18
106276,2025-09-03,North,Retail Store,Electronics,Webcam HD,1,89.79,0.0,89.79,89.79,53.87,35.92
100683,2025-01-28,South,Retail Store,Office Supplies,Desk Organizer,1,7.73,15.0,7.73,6.57,3.48,3.09
100626,2025-01-25,West,Online,Home Appliances,Electric Kettle,1,97.8,0.0,97.8,97.8,56.72,41.08
106671,2025-09-19,North,Online,Electronics,Wireless Mouse,1,56.43,10.0,56.43,50.79,33.86,16.93
108032,2025-11-14,West,Online,Electronics,Wireless Mouse,3,70.09,0.0,210.27,210.27,126.16,84.11
107265,2025-10-15,North,Retail Store,Electronics,Webcam HD,1,16.8,10.0,16.8,15.12,10.08,5.04
106395,2025-09-09,North,Retail Store,Office Supplies,Notebook Pack,3,19.24,0.0,57.72,57.72,25.97,31.75
102026,2025-03-23,North,Retail Store,Furniture,Filing Cabinet,1,142.55,0.0,142.55,142.55,78.4,64.15
104384,2025-06-23,North,Online,Electronics,Wireless Mouse,1,38.46,15.0,38.46,32.69,23.08,9.61
100163,2025-01-07,North,Online,Office Supplies,Whiteboard Marker Set,1,5.01,0.0,5.01,5.01,2.25,2.76
100290,2025-01-11,North,Retail Store,Office Supplies,Notebook Pack,1,23.2,0.0,23.2,23.2,10.44,12.76
109009,2025-12-22,North,Retail Store,Electronics,USB-C Hub,1,20.81,0.0,20.81,20.81,12.49,8.32
101468,2025-02-28,West,Online,Office Supplies,Sticky Notes,1,23.75,0.0,23.75,23.75,10.69,13.06
102146,2025-03-27,South,Online,Office Supplies,Desk Organizer,1,19.04,10.0,19.04,17.14,8.57,8.57
101259,2025-02-20,South,Retail Store,Electronics,Wireless Mouse,1,51.72,0.0,51.72,51.72,31.03,20.69
101531,2025-03-03,North,Retail Store,Home Appliances,Desk Fan,2,22.25,5.0,44.5,42.28,25.81,16.47
106057,2025-08-26,South,Partner Reseller,Office Supplies,Notebook Pack,2,10.31,0.0,20.62,20.62,9.28,11.34
103674,2025-05-26,South,Partner Reseller,Furniture,Standing Desk,1,122.66,10.0,122.66,110.39,67.46,42.93
103546,2025-05-21,East,Retail Store,Electronics,Wireless Mouse,1,30.74,0.0,30.74,30.74,18.44,12.3
100881,2025-02-05,North,Online,Furniture,Standing Desk,1,268.68,0.0,268.68,268.68,147.77,120.91
105457,2025-08-03,East,Online,Furniture,Office Chair,1,282.02,10.0,282.02,253.82,155.11,98.71
107868,2025-11-07,West,Online,Office Supplies,Desk Organizer,1,23.4,0.0,23.4,23.4,10.53,12.87
104321,2025-06-20,East,Online,Office Supplies,Whiteboard Marker Set,2,20.71,0.0,41.42,41.42,18.64,22.78
103161,2025-05-07,North,Online,Electronics,Wireless Mouse,2,39.17,0.0,78.34,78.34,47.0,31.34
106141,2025-08-28,East,Retail Store,Furniture,Filing Cabinet,1,178.5,0.0,178.5,178.5,98.18,80.32
105058,2025-07-18,East,Retail Store,Office Supplies,Desk Organizer,1,12.34,5.0,12.34,11.72,5.55,6.17
103954,2025-06-06,East,Retail Store,Office Supplies,Desk Organizer,1,23.13,0.0,23.13,23.13,10.41,12.72
102398,2025-04-07,East,Retail Store,Electronics,Webcam HD,1,38.94,0.0,38.94,38.94,23.36,15.58
102370,2025-04-05,West,Online,Electronics,USB-C Hub,1,19.65,0.0,19.65,19.65,11.79,7.86
100306,2025-01-12,West,Retail Store,Electronics,Bluetooth Speaker,1,15.12,0.0,15.12,15.12,9.07,6.05
104338,2025-06-21,South,Partner Reseller,Office Supplies,Sticky Notes,1,19.96,10.0,19.96,17.96,8.98,8.98
102118,2025-03-26,North,Retail Store,Electronics,USB-C Hub,1,39.62,0.0,39.62,39.62,23.77,15.85
105650,2025-08-10,South,Online,Home Appliances,LED Lamp,1,40.64,0.0,40.64,40.64,23.57,17.07
107370,2025-10-19,West,Retail Store,Furniture,Office Chair,2,265.59,0.0,531.18,531.18,292.15,239.03
103092,2025-05-05,east,Online,Office Supplies,Desk Organizer,1,3.98,0.0,3.98,3.98,1.79,2.19
103645,2025-05-25,North,Online,Home Appliances,Air Purifier,2,102.88,0.0,205.76,205.76,119.34,86.42
101085,2025-02-12,East,Retail Store,Furniture,Standing Desk,1,191.45,0.0,191.45,191.45,105.3,86.15
100114,2025-01-05,South,Online,Office Supplies,Desk Organizer,1,15.31,10.0,15.31,13.78,6.89,6.89
107657,2025-10-30,East,Partner Reseller,Office Supplies,Notebook Pack,1,15.04,10.0,15.04,13.54,6.77,6.77
102975,2025-04-29,South,Partner Reseller,Electronics,Wireless Mouse,1,49.48,0.0,49.48,49.48,29.69,19.79
100917,2025-02-06,East,Partner Reseller,Electronics,Bluetooth Speaker,1,78.78,0.0,78.78,78.78,47.27,31.51
104622,2025-07-01,North,Online,Electronics,USB-C Hub,1,18.83,0.0,18.83,18.83,11.3,7.53
100019,2025-01-01,North,Online,Furniture,Office Chair,1,131.59,0.0,131.59,131.59,72.37,59.22
105355,2025-07-30,North,Online,Home Appliances,Electric Kettle,3,49.62,5.0,148.86,141.42,86.34,55.08
101496,2025-03-01,South,Partner Reseller,Home Appliances,Electric Kettle,3,54.95,0.0,164.85,164.85,95.61,69.24
106458,2025-09-10,South,Retail Store,Home Appliances,Desk Fan,2,32.88,0.0,65.76,65.76,38.14,27.62
104349,2025-06-21,East,Online,Home Appliances,Air Purifier,4,33.53,0.0,134.12,134.12,77.79,56.33
109059,2025-12-24,South,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,14.91,0.0,29.82,29.82,13.42,16.4
107344,2025-10-17,West,Retail Store,Home Appliances,LED Lamp,2,82.96,0.0,165.92,165.92,96.23,69.69
105448,2025-08-02,North,Retail Store,Electronics,Wireless Mouse,1,20.01,0.0,20.01,20.01,12.01,8.0
103637,2025-05-25,South,Online,Furniture,Office Chair,2,63.12,0.0,126.24,126.24,69.43,56.81
107906,2025-11-09,North,Online,Electronics,Webcam HD,1,43.01,0.0,43.01,43.01,25.81,17.2
107648,2025-10-30,West,Online,Electronics,USB-C Hub,1,40.13,0.0,40.13,40.13,24.08,16.05
108125,2025-11-17,North,Online,Furniture,Office Chair,2,276.98,0.0,553.96,553.96,304.68,249.28
100498,2025-01-20,West,Retail Store,Home Appliances,LED Lamp,1,30.45,0.0,30.45,30.45,17.66,12.79
103801,2025-05-30,South,Online,Home Appliances,Air Purifier,1,57.83,0.0,57.83,57.83,33.54,24.29
101402,2025-02-26,East,Online,Electronics,Wireless Mouse,1,85.09,0.0,85.09,85.09,51.05,34.04
107301,2025-10-16,North,Online,Home Appliances,Desk Fan,1,34.89,10.0,34.89,31.4,20.24,11.16
109137,2025-12-26,South,Online,Electronics,USB-C Hub,1,77.86,15.0,77.86,66.18,46.72,19.46
102347,2025-04-04,West,Partner Reseller,Electronics,Bluetooth Speaker,1,15.58,0.0,15.58,15.58,9.35,6.23
106236,2025-09-02,East,Retail Store,Office Supplies,Sticky Notes,1,3.68,0.0,3.68,3.68,1.66,2.02
103618,2025-05-24,West,Partner Reseller,Electronics,Bluetooth Speaker,2,25.67,0.0,51.34,51.34,30.8,20.54
102745,2025-04-21,North,Retail Store,Home Appliances,Air Purifier,1,87.57,0.0,87.57,87.57,50.79,36.78
108730,2025-12-11,South,Retail Store,Furniture,Office Chair,2,200.48,5.0,400.96,380.91,220.53,160.38
103420,2025-05-16,West,Retail Store,Home Appliances,Electric Kettle,2,95.49,0.0,190.98,190.98,110.77,80.21
101943,2025-03-20,East,Retail Store,Furniture,Filing Cabinet,3,331.58,0.0,994.74,994.74,547.11,447.63
107086,2025-10-08,East,Online,Home Appliances,Electric Kettle,2,42.28,0.0,84.56,84.56,49.04,35.52
108684,2025-12-09,West,Online,Electronics,Wireless Mouse,3,89.28,5.0,267.84,254.45,160.7,93.75
100383,2025-01-15,North,Online,Electronics,Bluetooth Speaker,1,81.21,0.0,81.21,81.21,48.73,32.48
107680,2025-10-31,West,Online,Electronics,USB-C Hub,2,64.4,5.0,128.8,122.36,77.28,45.08
101332,2025-02-23,West,Retail Store,Home Appliances,LED Lamp,2,27.3,5.0,54.6,51.87,31.67,20.2
101080,2025-02-12,East,Online,Electronics,Bluetooth Speaker,1,24.53,0.0,24.53,24.53,14.72,9.81
108189,2025-11-19,South,Partner Reseller,Office Supplies,Notebook Pack,1,20.54,0.0,20.54,20.54,9.24,11.3
105345,2025-07-29,West,Partner Reseller,Electronics,USB-C Hub,1,38.4,0.0,38.4,38.4,23.04,15.36
100644,2025-01-26,East,Online,Home Appliances,Air Purifier,1,58.68,0.0,58.68,58.68,34.03,24.65
102758,2025-04-21,South,Retail Store,Home Appliances,Electric Kettle,1,68.29,15.0,68.29,58.05,39.61,18.44
105719,2025-08-12,North,Partner Reseller,Furniture,Standing Desk,1,95.69,0.0,95.69,95.69,52.63,43.06
106556,2025-09-15,West,Retail Store,Electronics,Bluetooth Speaker,1,19.4,0.0,19.4,19.4,11.64,7.76
101881,2025-03-17,North,Online,Office Supplies,Desk Organizer,1,5.69,0.0,5.69,5.69,2.56,3.13
104652,2025-07-03,East,Online,Office Supplies,Desk Organizer,2,18.27,0.0,36.54,36.54,16.44,20.1
108748,2025-12-11, East,Online,Home Appliances,Desk Fan,1,97.45,0.0,97.45,97.45,56.52,40.93
104613,2025-07-01,South,Online,Electronics,Webcam HD,2,89.68,10.0,179.36,161.42,107.62,53.8
102982,2025-04-30,East,Online,Electronics,Webcam HD,1,57.3,0.0,57.3,57.3,34.38,22.92
103251,2025-05-10,South,Online,Furniture,Bookshelf,1,117.37,5.0,117.37,111.5,64.55,46.95
105010,2025-07-16,North,Retail Store,Furniture,Bookshelf,1,85.58,0.0,85.58,85.58,47.07,38.51
108857,2025-12-16,South,Retail Store,Home Appliances,LED Lamp,1,54.09,0.0,54.09,54.09,31.37,22.72
100501,2025-01-20,east,Online,Electronics,USB-C Hub,1,25.82,0.0,25.82,25.82,15.49,10.33
106510,2025-09-12,East,Online,Electronics,Webcam HD,3,22.04,15.0,66.12,56.2,39.67,16.53
102637,2025-04-16,West,Online,Electronics,USB-C Hub,2,63.86,15.0,127.72,108.56,76.63,31.93
107722,2025-11-02,South,Partner Reseller,Electronics,USB-C Hub,1,74.86,0.0,74.86,74.86,44.92,29.94
105138,2025-07-21,East,Partner Reseller,Electronics,USB-C Hub,1,64.98,0.0,64.98,64.98,38.99,25.99
107793,2025-11-05,South,Retail Store,Electronics,Webcam HD,1,44.13,0.0,44.13,44.13,26.48,17.65
107003,2025-10-03,South,Online,Home Appliances,Air Purifier,1,87.16,0.0,87.16,87.16,50.55,36.61
101305,2025-02-22,South,Partner Reseller,Electronics,Wireless Mouse,1,37.85,0.0,37.85,37.85,22.71,15.14
104861,2025-07-10,West,Retail Store,Electronics,Webcam HD,2,32.27,0.0,64.54,64.54,38.72,25.82
106496,2025-09-12,North,Online,Office Supplies,Whiteboard Marker Set,1,16.94,0.0,16.94,16.94,7.62,9.32
103210,2025-05-08,West,Retail Store,Office Supplies,Sticky Notes,1,4.58,5.0,4.58,4.35,2.06,2.29
106955,2025-10-01,West,Online,Electronics,Webcam HD,1,77.68,0.0,77.68,77.68,46.61,31.07
101370,2025-02-25,East,Online,Home Appliances,Desk Fan,3,48.87,0.0,146.61,146.61,85.03,61.58
101348,2025-02-24,North,Partner Reseller,Electronics,USB-C Hub,2,27.01,0.0,54.02,54.02,32.41,21.61
108080,2025-11-16,North,Online,Furniture,Bookshelf,1,301.47,0.0,301.47,301.47,165.81,135.66
104590,2025-06-30,South,Online,Home Appliances,Air Purifier,1,30.67,10.0,30.67,27.6,17.79,9.81
102574,2025-04-14,West,Retail Store,Home Appliances,Electric Kettle,2,65.48,0.0,130.96,130.96,75.96,55.0
104303,2025-06-19,North,Retail Store,Office Supplies,Whiteboard Marker Set,1,16.83,0.0,16.83,16.83,7.57,9.26
105579,2025-08-07,North,Online,Electronics,Wireless Mouse,4,71.85,10.0,287.4,258.66,172.44,86.22
107646,2025-10-30,West,Online,Electronics,USB-C Hub,3,67.88,0.0,203.64,203.64,122.18,81.46
104437,2025-06-24,East,Online,Electronics,Webcam HD,1,18.11,0.0,18.11,18.11,10.87,7.24
107182,2025-10-12,North,Online,Office Supplies,Desk Organizer,1,10.79,0.0,10.79,10.79,4.86,5.93
102390,2025-04-06,North,Retail Store,Office Supplies,Sticky Notes,1,23.34,10.0,23.34,21.01,10.5,10.51
102569,2025-04-14,East,Retail Store,Electronics,Wireless Mouse,1,22.24,0.0,22.24,22.24,13.34,8.9
103764,2025-05-29,West,Partner Reseller,Electronics,Bluetooth Speaker,2,33.1,0.0,66.2,66.2,39.72,26.48
107771,2025-11-04,South,Online,Home Appliances,LED Lamp,1,99.9,15.0,99.9,84.92,57.94,26.98
100368,2025-01-15,North,Retail Store,Home Appliances,Desk Fan,1,118.12,10.0,118.12,106.31,68.51,37.8
102449,2025-04-08,West,Online,Office Supplies,Sticky Notes,1,9.74,0.0,9.74,9.74,4.38,5.36
109133,2025-12-26,North,Retail Store,Furniture,Filing Cabinet,3,72.27,0.0,216.81,216.81,119.25,97.56
107533,2025-10-25,South,Retail Store,Home Appliances,Electric Kettle,3,34.65,0.0,103.95,103.95,60.29,43.66
107128,2025-10-10,East,Retail Store,Furniture,Standing Desk,1,235.47,0.0,235.47,235.47,129.51,105.96
100205,2025-01-08,South,Partner Reseller,Office Supplies,Desk Organizer,1,19.94,0.0,19.94,19.94,8.97,10.97
105486,2025-08-04,West,Online,Furniture,Office Chair,1,108.3,10.0,108.3,97.47,59.57,37.9
102824,2025-04-23,North,Partner Reseller,Office Supplies,Notebook Pack,1,3.4,0.0,3.4,3.4,1.53,1.87
101147,2025-02-15,West,Online,Office Supplies,Desk Organizer,1,3.7,5.0,3.7,3.52,1.67,1.85
108512,2025-12-02,South,Online,Furniture,Bookshelf,1,261.74,0.0,261.74,261.74,143.96,117.78
104289,2025-06-19,South,Partner Reseller,Office Supplies,Sticky Notes,3,21.58,0.0,64.74,64.74,29.13,35.61
101595,2025-03-05,,Retail Store,Home Appliances,Electric Kettle,2,40.69,0.0,81.38,81.38,47.2,34.18
109102,2025-12-25,West,Partner Reseller,Office Supplies,Desk Organizer,1,21.49,0.0,21.49,21.49,9.67,11.82
102358,2025-04-04,East,Online,Electronics,Wireless Mouse,1,18.67,5.0,18.67,17.74,11.2,6.54
105461,2025-08-03,North,Online,Electronics,Webcam HD,2,60.74,0.0,121.48,121.48,72.89,48.59
107775,2025-11-04,East,Online,Electronics,Bluetooth Speaker,4,49.73,0.0,198.92,198.92,119.35,79.57
103339,2025-05-14,West,Online,Home Appliances,Desk Fan,1,61.44,0.0,61.44,61.44,35.64,25.8
102991,2025-04-30,East,Partner Reseller,Electronics,Wireless Mouse,2,87.7,0.0,175.4,175.4,105.24,70.16
108708,2025-12-10,East,Online,Furniture,Filing Cabinet,3,136.17,10.0,408.51,367.66,224.68,142.98
107779,2025-11-04,East,Online,Electronics,Wireless Mouse,4,40.74,0.0,162.96,162.96,97.78,65.18
101417,2025-02-26,East,Online,Furniture,Bookshelf,1,335.01,0.0,335.01,335.01,184.26,150.75
107894,2025-11-08,South,Partner Reseller,Electronics,USB-C Hub,3,33.31,0.0,99.93,99.93,59.96,39.97
102464,2025-04-09,East,Partner Reseller,Home Appliances,Desk Fan,2,70.01,0.0,140.02,140.02,81.21,58.81
105951,2025-08-21,North,Partner Reseller,Office Supplies,Sticky Notes,1,11.49,0.0,11.49,11.49,5.17,6.32
102508,2025-04-11,South,Online,Office Supplies,Whiteboard Marker Set,1,6.67,0.0,6.67,6.67,3.0,3.67
101165,2025-02-16,South,Online,Home Appliances,Electric Kettle,1,112.03,0.0,112.03,112.03,64.98,47.05
108928,2025-12-18,West,Online,Electronics,Webcam HD,1,81.33,0.0,81.33,81.33,48.8,32.53
104851,2025-07-10,West,Online,Office Supplies,Notebook Pack,1,16.11,0.0,16.11,16.11,7.25,8.86
101682,2025-03-09,West,Online,Furniture,Bookshelf,1,164.18,5.0,164.18,155.97,90.3,65.67
103208,2025-05-08,East,Retail Store,Office Supplies,Desk Organizer,3,17.14,10.0,51.42,46.28,23.14,23.14
101222,2025-02-18,East,Retail Store,Home Appliances,Air Purifier,1,102.03,0.0,102.03,102.03,59.18,42.85
103719,2025-05-27,South,Partner Reseller,Electronics,Webcam HD,2,52.51,15.0,105.02,89.27,63.01,26.26
106890,2025-09-28,East,Retail Store,Furniture,Standing Desk,2,147.52,0.0,295.04,295.04,162.27,132.77
101020,2025-02-10,North,Retail Store,Home Appliances,LED Lamp,1,32.82,0.0,32.82,32.82,19.04,13.78
104454,2025-06-25,West,Online,Home Appliances,Electric Kettle,1,58.57,0.0,58.57,58.57,33.97,24.6
104638,2025-07-02,East,Online,Office Supplies,Notebook Pack,1,11.28,0.0,11.28,11.28,5.08,6.2
105877,2025-08-18,East,Online,Office Supplies,Notebook Pack,2,18.38,0.0,36.76,36.76,16.54,20.22
102514,2025-04-11,South,Online,Office Supplies,Sticky Notes,1,13.21,0.0,13.21,13.21,5.94,7.27
104837,2025-07-09,North,Partner Reseller,Office Supplies,Notebook Pack,1,18.29,10.0,18.29,16.46,8.23,8.23
103488,2025-05-19,North,Retail Store,Office Supplies,Sticky Notes,2,6.11,15.0,12.22,10.39,5.5,4.89
100646,2025-01-26,North,Retail Store,Office Supplies,Desk Organizer,2,15.03,0.0,30.06,30.06,13.53,16.53
100435,2025-01-18,East,Retail Store,Office Supplies,Whiteboard Marker Set,1,11.24,0.0,11.24,11.24,5.06,6.18
108667,2025-12-08,South,Retail Store,Office Supplies,Sticky Notes,2,6.64,15.0,13.28,11.29,5.98,5.31
105759,2025-08-13,South,Retail Store,Electronics,USB-C Hub,1,52.34,0.0,52.34,52.34,31.4,20.94
104542,2025-06-28,East,Retail Store,Office Supplies,Notebook Pack,2,11.5,0.0,23.0,23.0,10.35,12.65
106212,2025-09-01,South,Online,Home Appliances,LED Lamp,1,38.85,10.0,38.85,34.97,22.53,12.44
101254,2025-02-20,West,Online,Electronics,Wireless Mouse,1,85.01,0.0,85.01,85.01,51.01,34.0
101784,2025-03-13,North,Online,Electronics,Bluetooth Speaker,1,60.08,,60.08,60.08,36.05,24.03
102773,2025-04-21,West,Online,Electronics,Wireless Mouse,2,62.09,0.0,124.18,124.18,74.51,49.67
105145,2025-07-21,East,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,16.43,0.0,32.86,32.86,14.79,18.07
107647,2025-10-30,North,Retail Store,Furniture,Bookshelf,1,107.58,0.0,107.58,107.58,59.17,48.41
103900,2025-06-04,North,Retail Store,Electronics,USB-C Hub,2,28.89,5.0,57.78,54.89,34.67,20.22
102875,2025-04-25,North,Online,Office Supplies,Desk Organizer,2,22.18,0.0,44.36,44.36,19.96,24.4
102203,2025-03-30,East,Online,Office Supplies,Sticky Notes,1,6.38,0.0,6.38,6.38,2.87,3.51
103150,2025-05-06,East,Retail Store,Home Appliances,Desk Fan,1,98.36,10.0,98.36,88.52,57.05,31.47
105979,2025-08-22,East,Retail Store,Electronics,Webcam HD,1,51.12,0.0,51.12,51.12,30.67,20.45
108833,2025-12-15,South,Online,Electronics,Bluetooth Speaker,1,79.01,0.0,79.01,79.01,47.41,31.6
101777,2025-03-13,East,Online,Office Supplies,Sticky Notes,2,7.37,0.0,14.74,14.74,6.63,8.11
104406,2025-06-23,West,Retail Store,Electronics,Bluetooth Speaker,1,18.05,0.0,18.05,18.05,10.83,7.22
104906,2025-07-12,West,Online,Office Supplies,Sticky Notes,2,10.66,0.0,21.32,21.32,9.59,11.73
105876,2025-08-18,West,Retail Store,Office Supplies,Notebook Pack,1,21.18,10.0,21.18,19.06,9.53,9.53
107603,2025-10-28,West,Online,Home Appliances,LED Lamp,1,109.66,0.0,109.66,109.66,63.6,46.06
101951,2025-03-20,West,Retail Store,Office Supplies,Sticky Notes,2,15.42,0.0,30.84,30.84,13.88,16.96
102539,2025-04-12,North,Retail Store,Furniture,Bookshelf,2,164.69,10.0,329.38,296.44,181.16,115.28
101756,2025-03-12,South,Online,Electronics,Wireless Mouse,1,82.59,0.0,82.59,82.59,49.55,33.04
108116,2025-11-17,South,Partner Reseller,Electronics,Bluetooth Speaker,1,22.0,0.0,22.0,22.0,13.2,8.8
100559,2025-01-22,South,Retail Store,Office Supplies,Sticky Notes,1,20.38,0.0,20.38,20.38,9.17,11.21
108600,2025-12-05,NORTH,Retail Store,Furniture,Office Chair,1,232.4,0.0,232.4,232.4,127.82,104.58
105741,2025-08-13,South,Retail Store,Office Supplies,Sticky Notes,1,10.09,5.0,10.09,9.59,4.54,5.05
101286,2025-02-21,South,Online,Office Supplies,Notebook Pack,2,12.27,0.0,24.54,24.54,11.04,13.5
108774,2025-12-12,East,Online,Office Supplies,Desk Organizer,1,11.68,5.0,11.68,11.1,5.26,5.84
102294,2025-04-02,East,Partner Reseller,Office Supplies,Notebook Pack,1,6.23,0.0,6.23,6.23,2.8,3.43
106109,2025-08-27,South,Retail Store,Home Appliances,Electric Kettle,1,49.22,0.0,49.22,49.22,28.55,20.67
104969,2025-07-15,North,Online,Office Supplies,Whiteboard Marker Set,1,5.82,0.0,5.82,5.82,2.62,3.2
104127,2025-06-13,South,Online,Furniture,Standing Desk,1,169.56,5.0,169.56,161.08,93.26,67.82
100486,2025-01-20,North,Online,Electronics,Wireless Mouse,3,17.26,10.0,51.78,46.6,31.07,15.53
102812,2025-04-23,East,Retail Store,Home Appliances,Desk Fan,2,41.14,10.0,82.28,74.05,47.72,26.33
101064,2025-02-12,East,Retail Store,Furniture,Office Chair,2,335.68,10.0,671.36,604.22,369.25,234.97
105137,2025-07-21,South,Online,Office Supplies,Notebook Pack,2,22.42,0.0,44.84,44.84,20.18,24.66
107253,2025-10-14,East,Retail Store,Office Supplies,Notebook Pack,1,7.09,0.0,7.09,7.09,3.19,3.9
101507,2025-03-02,North,Online,Home Appliances,Air Purifier,1,72.24,0.0,72.24,72.24,41.9,30.34
106780,2025-09-24,East,Online,Furniture,Standing Desk,2,207.01,0.0,414.02,414.02,227.71,186.31
102604,2025-04-15,West,Online,Electronics,USB-C Hub,1,85.99,0.0,85.99,85.99,51.59,34.4
104945,2025-07-14,West,Retail Store,Home Appliances,Air Purifier,1,101.23,0.0,101.23,101.23,58.71,42.52
108302,2025-11-24,East,Online,Office Supplies,Notebook Pack,1,9.82,15.0,9.82,8.35,4.42,3.93
107816,2025-11-06,North,Partner Reseller,Furniture,Filing Cabinet,1,218.17,10.0,218.17,196.35,119.99,76.36
104552,2025-06-28,South,Online,Office Supplies,Desk Organizer,1,7.36,0.0,7.36,7.36,3.31,4.05
102212,2025-03-30,North,Online,Furniture,Office Chair,1,119.16,0.0,119.16,119.16,65.54,53.62
105621,2025-08-08,South,Partner Reseller,Home Appliances,Air Purifier,2,68.45,0.0,136.9,136.9,79.4,57.5
101590,2025-03-05,South,Online,Office Supplies,Notebook Pack,1,8.38,0.0,8.38,8.38,3.77,4.61
108957,2025-12-19,North,Online,Electronics,Bluetooth Speaker,1,86.17,0.0,86.17,86.17,51.7,34.47
101818,2025-03-14,South,Retail Store,Home Appliances,LED Lamp,1,32.13,15.0,32.13,27.31,18.64,8.67
103661,2025-05-26,West,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,19.0,0.0,38.0,38.0,17.1,20.9
101381,2025-02-25,East,Online,Electronics,Wireless Mouse,2,53.21,0.0,106.42,106.42,63.85,42.57
105406,2025-08-01,South,Online,Furniture,Bookshelf,1,75.82,0.0,75.82,75.82,41.7,34.12
106520,2025-09-13,North,Partner Reseller,Electronics,USB-C Hub,2,26.63,0.0,53.26,53.26,31.96,21.3
107672,2025-10-31,East,Partner Reseller,Home Appliances,Desk Fan,2,109.34,10.0,218.68,196.81,126.83,69.98
102039,2025-03-23,East,Partner Reseller,Furniture,Bookshelf,1,165.77,0.0,165.77,165.77,91.17,74.6
103200,2025-05-08,East,Partner Reseller,Office Supplies,Notebook Pack,1,18.46,0.0,18.46,18.46,8.31,10.15
104729,2025-07-06,West,Online,Office Supplies,Desk Organizer,1,16.11,0.0,16.11,16.11,7.25,8.86
101300,2025-02-22,South,Retail Store,Furniture,Standing Desk,3,165.98,0.0,497.94,497.94,273.87,224.07
108182,2025-11-19,West,Online,Office Supplies,Notebook Pack,1,18.96,5.0,18.96,18.01,8.53,9.48
105726,2025-08-12,West,Online,Electronics,USB-C Hub,2,29.45,0.0,58.9,58.9,35.34,23.56
106426,2025-09-09,South,Retail Store,Electronics,Bluetooth Speaker,1,32.43,0.0,32.43,32.43,19.46,12.97
103008,2025-05-01,West,Online,Office Supplies,Desk Organizer,1,12.58,0.0,12.58,12.58,5.66,6.92
107355,2025-10-18,West,Online,Electronics,Webcam HD,1,20.51,0.0,20.51,20.51,12.31,8.2
104199,2025-06-16,East,Online,Electronics,USB-C Hub,2,76.37,0.0,152.74,152.74,91.64,61.1
104744,2025-07-06,South,Online,Office Supplies,Notebook Pack,2,13.01,0.0,26.02,26.02,11.71,14.31
102219,2025-03-31,West,Retail Store,Home Appliances,Desk Fan,1,35.62,10.0,35.62,32.06,20.66,11.4
104040,2025-06-10,West,Partner Reseller,Electronics,Wireless Mouse,1,27.24,0.0,27.24,27.24,16.34,10.9
